Kingdom	Supergroup	Division	Class	Order	Family	Genus	Species
Eukaryota	Rhizaria	Cercozoa	Endomyxa	Vampyrellida	op14-lineage	op14-lineage_X	op14-lineage_X_sp.
Eukaryota	Hacrobia	Haptophyta	Prymnesiophyceae	Prymnesiales	Prymnesiaceae	Prymnesium	Prymnesium_sp.
Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Odontella	Odontella_sp.
Eukaryota	Alveolata	Ciliophora	CONThreeP	CONThreeP_X	Cryptocaryonidae	Cryptocaryon	Cryptocaryon_irritans
Eukaryota	Stramenopiles	Ochrophyta	MOCH-2	MOCH-2_X	MOCH-2_XX	MOCH-2_XXX	MOCH-2_XXX_sp.
Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Radial-centric-basal-Coscinodiscophyceae	Leptocylindrus	Leptocylindrus_minimus
Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Thoracosphaeraceae	Apocalathium	Apocalathium_euryceps
Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-II	Dino-Group-II-Clade-5	Dino-Group-II-Clade-5_X	Dino-Group-II-Clade-5_X_sp.
Eukaryota	Alveolata	Ciliophora	Spirotrichea	Strombidiida	Tontoniidae_B	Pseudotontonia	Pseudotontonia_simplicidens
Eukaryota	Stramenopiles	Sagenista	Labyrinthulomycetes	Labyrinthulomycetes_X	Labyrinthulomycetes_X_LAB1/6/8	Labyrinthulomycetes_X_LAB1	Labyrinthulomycetes_X_LAB1_sp.
Eukaryota	Opisthokonta	Metazoa	Arthropoda	Crustacea	Malacostraca	Tylos	Tylos_ponticus
Eukaryota	Stramenopiles	Opalozoa	MAST-12	MAST-12B	MAST-12B_X	MAST-12B_XX	MAST-12B_XX_sp.
Eukaryota	Amoebozoa	Lobosa	Lobosa_X	Himatismenida	Parvamoebidae	Parvamoeba	Parvamoeba_monoura
Eukaryota	Archaeplastida	Chlorophyta	Pyramimonadophyceae	Pyramimonadales	Pterospermaceae	Pterosperma	Pterosperma_sp.
Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-II	Dino-Group-II-Clade-13	Dino-Group-II-Clade-13_X	Dino-Group-II-Clade-13_X_sp.
Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Chaetoceros	Chaetoceros_sp_Clade_Na13C1
Eukaryota	Amoebozoa	Conosa	Mycetozoa-Myxogastrea	Stemonitales-Physarales	Stemonitales-Physarales_X	Kelleromyxa	Kelleromyxa_fimicola
Eukaryota	Excavata	Discoba	Euglenida	Euglenophyceae	Rapazidae	Rapaza	Rapaza_viridis
Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp.
Eukaryota	Alveolata	Ciliophora	Heterotrichea	Heterotrichea_X	Heterotrichida	Heterotrichida_X	Heterotrichida_X_sp.
Eukaryota	Stramenopiles	Pseudofungi	Oomycota	Oomycota_X	Peronosporales	Pseudoperonospora	Pseudoperonospora_cubensis
Eukaryota	Stramenopiles	Sagenista	Labyrinthulomycetes	Labyrinthulomycetes_X	Labyrinthulomycetes_X_LAB2	Labyrinthulomycetes_X_LAB2_X	Labyrinthulomycetes_X_LAB2_X_sp.
Eukaryota	Stramenopiles	Ochrophyta	Chrysophyceae	Chrysophyceae_X	Chrysophyceae_Clade-H	Chrysophyceae_Clade-H_X	Chrysophyceae_Clade-H_X_sp.
Eukaryota	Stramenopiles	Sagenista	Labyrinthulomycetes	Thraustochytrida	Thraustochytriaceae	Thraustochytriaceae_LAB19	Thraustochytriaceae_LAB19_sp.
Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-II	Dino-Group-II-Clade-10-and-11	Dino-Group-II-Clade-10-and-11_X	Dino-Group-II-Clade-10-and-11_X_sp.
Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Gonyaulacaceae	Gonyaulax	Gonyaulax_sp.
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Neogregarinorida	Actinocephalidae	Syncystis	Syncystis_mirabilis
Eukaryota	Opisthokonta	Metazoa	Cnidaria	Cnidaria_X	Anthozoa	Edwardsia	Edwardsia_timida
Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-II	Dino-Group-II_X	Dino-Group-II_XX	Dino-Group-II_XX_sp.
Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-II	Dino-Group-II-Clade-1	Dino-Group-II-Clade-1_X	Dino-Group-II-Clade-1_X_sp.
Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Protoperidiniaceae	Protoperidinium	Protoperidinium_elegans
Eukaryota	Hacrobia	Haptophyta	Pavlovophyceae	Pavlovales	Pavlovaceae	Diacronema	Diacronema_sp.
Eukaryota	Excavata	Discoba	Euglenida	Petalomonadida	Scytomonadidae	Petalomonas	Petalomonas_planus
Eukaryota	Rhizaria	Foraminifera	Monothalamids	Monothalamids_Clade-C	Monothalamids_Clade-C_X	Shinkaiya	Shinkaiya_lindsayi
Eukaryota	Alveolata	Ciliophora	Spirotrichea	Hypotrichia	Urostylidae	Uroleptus	Uroleptus_sp.
Eukaryota	Rhizaria	Cercozoa	Filosa-Imbricatea	Euglyphida	Trinematidae	Corythion	Corythion_dubium
Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Amphidomataceae	Azadinium	Azadinium_caudatum
Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-II	Dino-Group-II-Clade-23	Dino-Group-II-Clade-23_X	Dino-Group-II-Clade-23_X_sp.
Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-II	Dino-Group-II-Clade-20	Dino-Group-II-Clade-20_X	Dino-Group-II-Clade-20_X_sp.
Eukaryota	Rhizaria	Cercozoa	Filosa-Thecofilosea	Ventricleftida	CCW10-lineage	CCW10-lineage_X	CCW10-lineage_X_sp.
Eukaryota	Excavata	Discoba	Diplonemea	Diplonemida	Diplonemidae	Diplonemidae_X	Diplonemidae_X_sp.
Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Thalassiosira	Thalassiosira_pacifica
Eukaryota	Stramenopiles	Sagenista	MAST-8	MAST-8A	MAST-8A_X	MAST-8A_XX	MAST-8A_XX_sp.
Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-II	Dino-Group-II-Clade-26	Dino-Group-II-Clade-26_X	Dino-Group-II-Clade-26_X_sp.
Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-II	Dino-Group-II_X	Dino-Group-II_XX	Dino-Group-II_XX_sp.
Eukaryota	Stramenopiles	Ochrophyta	Phaeophyceae	Phaeophyceae_X	Phaeophyceae_XX	Ishige	Ishige_sinicola
Eukaryota	Excavata	Metamonada	Carpediemonadea	Carpediemonadida	Carpediemonadidae	Carpediemonas	Carpediemonas_membranifera
Eukaryota	Hacrobia	Haptophyta	Prymnesiophyceae	Prymnesiales	Prymnesiaceae	Prymnesium	Prymnesium_radiatum
Eukaryota	Opisthokonta	Metazoa	Arthropoda	Hexapoda	Insecta	Xenos	Xenos_moutoni
Eukaryota	Opisthokonta	Metazoa	Platyhelminthes	Turbellaria	Rhabdocoela	Temnosewellia	Temnosewellia_minor
Eukaryota	Opisthokonta	Metazoa	Cnidaria	Cnidaria_X	Anthozoa	Edwardsia	Edwardsia_timida
Eukaryota	Hacrobia	Telonemia	Telonemia_X	Telonemia_XX	Telonemia-Group-2	Telonemia-Group-2_X	Telonemia-Group-2_X_sp.
Eukaryota	Stramenopiles	Sagenista	Labyrinthulomycetes	Thraustochytrida	Thraustochytriaceae	Labyrinthuloides	Labyrinthuloides_haliotidis
Eukaryota	Stramenopiles	Opalozoa	Bicoecea	Anoecales	Caecitellaceae	Caecitellus	Caecitellus_parvulus
Eukaryota	Amoebozoa	Lobosa	Lobosa_X	Centramoebida	Endostelium-lineage	Endostelium	Endostelium_crystalliferum
Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-II	Dino-Group-II-Clade-25	Dino-Group-II-Clade-25_X	Dino-Group-II-Clade-25_X_sp.
Eukaryota	Stramenopiles	Pseudofungi	MAST-2	MAST-2D	MAST-2D_X	MAST-2D_XX	MAST-2D_XX_sp.
Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Protoperidiniaceae	Protoperidinium	Protoperidinium_excentricum
Eukaryota	Stramenopiles	Opalozoa	Bicoecea	Bicoecales	Bicoecaceae	Bicosoeca	Bicosoeca_vacillans
Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Thalassiosira	Thalassiosira_tenera
Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Stephanoecidae_Group_H	Stephanoecidae_Group_H_X	Stephanoecidae_Group_H_X_sp.
Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Kryptoperidiniaceae	Unruhdinium	Unruhdinium_jiulongensis
Eukaryota	Rhizaria	Cercozoa	Phaeodarea	Phaeogromida	Medusettidae	Medusetta	Medusetta_parthenopaea
Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp.
Eukaryota	Archaeplastida	Chlorophyta	Mamiellophyceae	Dolichomastigales	Dolichomastigaceae	Dolichomastigaceae-B	Dolichomastigaceae-B_sp.
Eukaryota	Opisthokonta	Fungi	Chytridiomycota	Chytridiomycotina	Chytridiomycetes	Phlyctochytrium	Phlyctochytrium_sp.
Eukaryota	Opisthokonta	Metazoa	Annelida	Annelida_X	Annelida_XX	Paranaitis	Paranaitis_kosteriensis
Eukaryota	Alveolata	Ciliophora	Oligohymenophorea	OLIGO5	OLIGO5_X	OLIGO5_XX	OLIGO5_XX_sp.
Eukaryota	Archaeplastida	Rhodophyta	Florideophyceae	Ceramiales	Rhodomelaceae	Neosiphonia	Neosiphonia_harveyi
Eukaryota	Rhizaria	Cercozoa	Filosa-Thecofilosea	Ventricleftida	Ventrifissuridae	Ventrifissuridae_X	Ventrifissuridae_X_sp.
Eukaryota	Opisthokonta	Metazoa	Craniata	Craniata_X	Teleostei	Leiopotherapon	Leiopotherapon_unicolor
Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Protoperidiniaceae	Protoperidinium	Protoperidinium_monovelum
Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-I	Dino-Group-I-Clade-1	Dino-Group-I-Clade-1_X	Dino-Group-I-Clade-1_X_sp.
Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Thoracosphaeraceae	Pentapharsodinium	Pentapharsodinium_dalei
Eukaryota	Alveolata	Ciliophora	CONTH_6	CONTH_6_X	CONTH_6_XX	CONTH_6_XXX	CONTH_6_XXX_sp.
Eukaryota	Stramenopiles	Opalozoa	Opalinata	Opalinata_X	Nucleohelea	Actinosphaerium	Actinosphaerium_eichhornii
Eukaryota	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Agaricomycetes	Cyphellostereum	Cyphellostereum_laeve
Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Chaetoceros	Chaetoceros_jonquieri
Eukaryota	Opisthokonta	Fungi	Chytridiomycota	Chytridiomycotina	Chytridiomycetes	Lobulomyces	Lobulomyces_sp.
Eukaryota	Excavata	Discoba	Heterolobosea	Tetramitia_I	Neovahlkampfiidae	Neovahlkampfiidae_X	Neovahlkampfiidae_X_sp.
Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-I	Dino-Group-I-Clade-5	Dino-Group-I-Clade-5_X	Dino-Group-I-Clade-5_X_sp.
Eukaryota	Excavata	Discoba	Euglenida	Petalomonadida	Scytomonadidae	Petalomonas	Petalomonas_planus
Eukaryota	Stramenopiles	Sagenista	Labyrinthulomycetes	Oblongichytrida	Oblongichytridiaceae	Oblongichytrium	Oblongichytrium_sp.
Eukaryota	Rhizaria	Cercozoa	Filosa-Imbricatea	Euglyphida	Paulinellidae	Paulinella	Paulinella_chromatophora
Eukaryota	Rhizaria	Cercozoa	Filosa-Imbricatea	Thaumatomonadida	Thaumatomonadidae	Reckertia	Reckertia_filosa
Eukaryota	Amoebozoa	Conosa	Variosea	Variosea_X	Protosteliids	Protostelium	Protostelium_sp.
Eukaryota	Stramenopiles	Ochrophyta	MOCH-1	MOCH-1_X	MOCH-1_XX	MOCH-1_XXX	MOCH-1_XXX_sp.
Eukaryota	Archaeplastida	Chlorophyta	Mamiellophyceae	Dolichomastigales	Dolichomastigaceae	Dolichomastigaceae-B	Dolichomastigaceae-B_sp.
Eukaryota	Rhizaria	Cercozoa	Filosa-Imbricatea	Marimonadida	Marimonadida_X	Pseudopirsonia	Pseudopirsonia_mucosa
Eukaryota	Archaeplastida	Chlorophyta	Trebouxiophyceae	Prasiolales	Prasiolales_X	Prasiolales_XX	Prasiolales_XX_sp.
Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Protoperidiniaceae	Protoperidinium	Protoperidinium_claudicans
Eukaryota	Rhizaria	Cercozoa	Filosa-Thecofilosea	Ventricleftida	Verrucomonadidae	Verrucomonas	Verrucomonas_longifila
Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-I	Dino-Group-I-Clade-5	Dino-Group-I-Clade-5_X	Dino-Group-I-Clade-5_X_sp.
Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Symbiodinium	Symbiodinium_microadriaticum
Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gymnodinium	Gymnodinium_sp.
Eukaryota	Stramenopiles	Opalozoa	MAST-3	MAST-3I	MAST-3I_X	MAST-3I_XX	MAST-3I_XX_sp.
Eukaryota	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Tremellomycetes	Hannaella	Hannaella_coprosmaensis
Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	Gyrodinium_dominans
Eukaryota	Stramenopiles	Ochrophyta	MOCH-2	MOCH-2_X	MOCH-2_XX	MOCH-2_XXX	MOCH-2_XXX_sp.
Eukaryota	Rhizaria	Cercozoa	Endomyxa-Ascetosporea	Paradinida	Paradinidae	Paradinium	Paradinium_sp.
Eukaryota	Alveolata	Apicomplexa	Coccidiomorphea	Marosporida	Rhytidocystidae	Rhytidocystis	Rhytidocystis_cyamus
Eukaryota	Stramenopiles	Sagenista	Labyrinthulomycetes	Labyrinthulomycetes_X	Labyrinthulomycetes_X_LAB13	Labyrinthulomycetes_X_LAB13_X	Labyrinthulomycetes_X_LAB13_X_sp.
Eukaryota	Stramenopiles	Pseudofungi	Oomycota	Oomycota_X	Haliphthorales	Haliphthoros	Haliphthoros_sp.
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Eugregarinorida	Lecudinidae	Lecudina	Lecudina_phyllochaetopteri
Eukaryota	Opisthokonta	Fungi	Kickxellomycota	Kickxellomycotina	Kickxellales	Coemansia	Coemansia_asiatica
Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	Gyrodinium_fusiforme
Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Suessiaceae	Biecheleriopsis	Biecheleriopsis_adriatica
Eukaryota	Excavata	Discoba	Euglenida	Aphagea	Distigmidae	Distigma	Distigma_gracilis
Eukaryota	Opisthokonta	Mesomycetozoa	Ichthyosporea	Rhynosporida	Rhynosporidae	Rhynosporidae_X	Rhynosporidae_X_sp.
Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Symbiodiniaceae	Effrenium	Effrenium_californium
Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Protoperidiniaceae	Protoperidinium	Protoperidinium_fukuyoi
Eukaryota	Alveolata	Ciliophora	Phyllopharyngea	Suctoria	Acinetidae_1	Paracineta	Paracineta_limbata
Eukaryota	Alveolata	Ciliophora	Oligohymenophorea	Apostomatia	Foettingeriidae	Hyalophysa	Hyalophysa_lwoffi
Eukaryota	Rhizaria	Cercozoa	Filosa-Imbricatea	Marimonadida	Marimonadida_X	Marimonadida_XX	Marimonadida_XX_sp.
Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-II	Dino-Group-II-Clade-50	Dino-Group-II-Clade-50_X	Dino-Group-II-Clade-50_X_sp.
Eukaryota	Rhizaria	Cercozoa	Filosa-Thecofilosea	Filosa-Thecofilosea_X	Mataza-lineage	Mataza-lineage_X	Mataza-lineage_X_sp.
Eukaryota	Opisthokonta	Metazoa	Arthropoda	Chelicerata	Arachnida	Pomeranzevia	Pomeranzevia_ninnii
Eukaryota	Stramenopiles	Pseudofungi	Oomycota	Oomycota_X	Oomycota_XX	Chlamydomyzium	Chlamydomyzium_sp.
Eukaryota	Opisthokonta	Metazoa	Arthropoda	Crustacea	Maxillopoda	Paracalanus	Paracalanus_parvus
Eukaryota	Stramenopiles	Ochrophyta	Dictyochophyceae	Dictyochophyceae_X	Pedinellales	Pedinellales_X	Pedinellales_X_sp.
Eukaryota	Rhizaria	Radiolaria	Acantharea	Acantharea_F	Acantharea_F3	Acanthometra	Acanthometra_sp.
Eukaryota	Stramenopiles	Pseudofungi	Oomycota	Oomycota_X	Peronosporales	Pseudoperonospora	Pseudoperonospora_cubensis
Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Chaetoceros	Chaetoceros_decipiens
Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-II	Dino-Group-II-Clade-10-and-11	Dino-Group-II-Clade-10-and-11_X	Dino-Group-II-Clade-10-and-11_X_sp.
Eukaryota	Stramenopiles	Sagenista	MAST-7	MAST-7B	MAST-7B_X	MAST-7B_XX	MAST-7B_XX_sp.
Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-II	Dino-Group-II-Clade-12	Dino-Group-II-Clade-12_X	Dino-Group-II-Clade-12_X_sp.
Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Prorocentrales	Prorocentraceae	Prorocentrum	Prorocentrum_nanum
Eukaryota	Archaeplastida	Chlorophyta	Mamiellophyceae	Dolichomastigales	Crustomastigaceae	Crustomastix	Crustomastix_didyma
Eukaryota	Excavata	Metamonada	Preaxostyla	Oxymonadida	Polymastigidae	Monocercomonoides	Monocercomonoides_sp.
Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_M	Monosigidae_Group_M_X	Monosigidae_Group_M_X_sp.
Eukaryota	Rhizaria	Cercozoa	Filosa-Thecofilosea	Ventricleftida	Ventrifissuridae	Ventrifissura	Ventrifissura_artocarpoidea
Eukaryota	Rhizaria	Cercozoa	Endomyxa-Phytomyxea	Phagomyxida	Phagomyxidae	Phagomyxa	Phagomyxa_sp.
Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Ceratiaceae	Tripos	Tripos_concilians
Eukaryota	Stramenopiles	Ochrophyta	Eustigmatophyceae	Eustigmatophyceae_X	Eustigmatophyceae_XX	Characiopsis	Characiopsis_saccata
Eukaryota	Stramenopiles	Sagenista	Labyrinthulomycetes	Labyrinthulomycetes_X	Labyrinthulomycetes_X_LAB7	Labyrinthulomycetes_X_LAB7_X	Labyrinthulomycetes_X_LAB7_X_sp.
Eukaryota	Stramenopiles	Pseudofungi	Pirsonia_Clade	Pirsonia_Clade_X	Pirsonia_Clade_XX	Pirsonia_Clade__XXX	Pirsonia_Clade__XXX_sp.
Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Stephanoecidae_Group_H	Stephanoecidae_Group_H_X	Stephanoecidae_Group_H_X_sp.
Eukaryota	Hacrobia	Haptophyta	Prymnesiophyceae	Prymnesiales	Chrysochromulinaceae	Chrysochromulina	Chrysochromulina_leadbeateri
Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Ulotrichales	Ulotrichales_X	Pseudendocloniopsis	Pseudendocloniopsis_botryoides
Eukaryota	Rhizaria	Radiolaria	Polycystinea	Spumellaria	Euchitoniidae	Spongodiscus_E3	Spongodiscus_E3_resurgens
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Eugregarinorida	Lecudinidae	Lankesteria	Lankesteria_cystodytae
Eukaryota	Excavata	Discoba	Heterolobosea	Tetramitia_III	Tulamoebidae	Tulamoeba	Tulamoeba_peronaphora
Eukaryota	Rhizaria	Cercozoa	Cercozoa_X	Cercozoa_XX	Cercozoa_XXX	Cercozoa_XXXX	Cercozoa_XXXX_sp.
Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Suessiaceae	Biecheleriopsis	Biecheleriopsis_adriatica
Eukaryota	Archaeplastida	Streptophyta	Embryophyceae	Embryophyceae_X	Embryophyceae_XX	Brachypodium	Brachypodium_distachyon
Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-II	Dino-Group-II-Clade-56	Dino-Group-II-Clade-56_X	Dino-Group-II-Clade-56_X_sp.
Eukaryota	Opisthokonta	Metazoa	Cnidaria	Cnidaria_X	Hydrozoa	Helgicirrha	Helgicirrha_brevistyla
Eukaryota	Archaeplastida	Chlorophyta	Pyramimonadophyceae	Pyramimonadales	Pterospermaceae	Pterosperma	Pterosperma_sp.
Eukaryota	Alveolata	Ciliophora	Spirotrichea	Tintinnida	Eutintinnidae	Eutintinnidae_X	Eutintinnidae_X_sp.
Eukaryota	Excavata	Discoba	Discoba_XX	Jakobida	Histionidae	Reclinomonas	Reclinomonas_americana
Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Brockmanniella	Brockmanniella brockmannii
Eukaryota	Stramenopiles	Ochrophyta	Xanthophyceae	Xanthophyceae_X	Xanthophyceae_XX	Chlorellidium	Chlorellidium_pyrenoidosum
Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Gonyaulacaceae	Gonyaulax	Gonyaulax_cochlea
Eukaryota	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Tremellomycetes	Cryptococcus	Cryptococcus_ater
Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Prorocentrales	Prorocentraceae	Plagiodinium	Plagiodinium_belizeanum
Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Chaetoceros	Chaetoceros_socialis_debilis
Eukaryota:plas	Archaeplastida:plas	Chlorophyta:plas	Trebouxiophyceae:plas	Watanabea-Clade:plas	Watanabea-Clade_X:plas	Chloroidium:plas	Chloroidium_ellipsoideum:plas
Eukaryota	Stramenopiles	Ochrophyta	Pelagophyceae	Pelagomonadales	Pelagomonadales_clade_B	Pelagomonadales_clade_B2	Pelagomonadales_clade_B2_sp.
Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Prorocentrales	Prorocentraceae	Prorocentrum	Prorocentrum_nanum
Eukaryota	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Agaricomycetes	Cantharellus	Cantharellus_appalachiensis
Eukaryota	Rhizaria	Cercozoa	Filosa-Imbricatea	Thaumatomonadida	Thaumatomonadidae	Thaumatomonas	Thaumatomonas_lauterbornii
Eukaryota	Hacrobia	Haptophyta	Prymnesiophyceae	Prymnesiales	Prymnesiaceae	Prymnesium	Prymnesium_zebrinum
Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-II	Dino-Group-II-Clade-8	Dino-Group-II-Clade-8_X	Dino-Group-II-Clade-8_X_sp.
Eukaryota	Stramenopiles	Sagenista	Labyrinthulomycetes	Labyrinthulida	Labyrinthulaceae	Aplanochytrium	Aplanochytrium_sp.
Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Thoracosphaeraceae	Pentapharsodinium	Pentapharsodinium_dalei
Eukaryota	Opisthokonta	Metazoa	Arthropoda	Crustacea	Maxillopoda	Temora	Temora_turbinata
Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-II	Dino-Group-II-Clade-47	Dino-Group-II-Clade-47_X	Dino-Group-II-Clade-47_X_sp.
Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-II	Dino-Group-II-Clade-56	Dino-Group-II-Clade-56_X	Dino-Group-II-Clade-56_X_sp.
Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Amphidomataceae	Amphidoma	Amphidoma_languida
Eukaryota	Opisthokonta	Fungi	Ascomycota	Saccharomycotina	Saccharomycetales	Naumovozyma	Naumovozyma_dairenensis
Eukaryota	Opisthokonta	Metazoa	Arthropoda	Crustacea	Maxillopoda	Temora	Temora_longicornis
Eukaryota	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Agaricomycetes	Tricholoma	Tricholoma_myomyces
Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Protoperidiniaceae	Protoperidinium	Protoperidinium_punctulatum
Eukaryota	Opisthokonta	Fungi	Basidiomycota	Pucciniomycotina	Pucciniomycetes	Aecidium	Aecidium_kalanchoe
Eukaryota	Stramenopiles	Pseudofungi	Oomycota	Oomycota_X	Oomycota_XX	Oomycota_XXX	Oomycota_XXX_sp.
Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Gonyaulacaceae	Gonyaulax	Gonyaulax_cochlea
Eukaryota	Apusozoa	Hilomonadea	Planomonadida	Planomonadidae	Planomonadidae_Group-1	Planomonas	Planomonas_bulbosa
Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Lepidodinium	Lepidodinium_sp.
Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Dino-Group-II	Dino-Group-II-Clade-47	Dino-Group-II-Clade-47_X	Dino-Group-II-Clade-47_X_sp.
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Gregarinomorphea_X_GRE3	Gregarinomorphea_X_GRE3_X	Gregarinomorphea_X_GRE3_XX	Gregarinomorphea_X_GRE3_XX_sp.
Eukaryota	Rhizaria	Cercozoa	Filosa-Sarcomonadea	Cercomonadida	Cercomonadidae	Cavernomonas	Cavernomonas_stercoris
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Pezizomycetes	Trichophaea	Trichophaea_gregaria
Eukaryota	Archaeplastida	Chlorophyta	Pyramimonadophyceae	Pseudoscourfieldiales	Pycnococcaceae	Pseudoscourfieldia	Pseudoscourfieldia_marina
Eukaryota	Opisthokonta	Metazoa	Arthropoda	Crustacea	Malacostraca	Cubaris	Cubaris_murina
Eukaryota	Excavata	Discoba	Euglenida	Euglenida_X	Euglenida_XX	Heteronema	Heteronema_scaphurum
Eukaryota	Opisthokonta	Metazoa	Arthropoda	Hexapoda	Insecta	Myiodactylus	Myiodactylus_osmyloides
Eukaryota	Rhizaria	Cercozoa	Filosa-Imbricatea	Marimonadida	Marimonadida_X	Pseudopirsonia	Pseudopirsonia_mucosa
Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Eurotiomycetes	Verrucaria	Verrucaria_hydrela
Eukaryota	Stramenopiles	Opalozoa	Bicoecea	Bicoecales	Bicoecaceae	Bicosoeca	Bicosoeca_vacillans
